geoid,SPORDER,PWGTP,AGEP,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DREM,JWMNP,JWTR,RELP,SCHL,SEX,WKHP,WKW,DIS,ESR,RELP_label,SCHL_label,SEX_label,ESR_label,WKW_label,JWTR_label,WKHP_label,JWMNP_label,DIS_label,DEAR_label,DEYE_label,DREM_label,DPHY_label,DOUT_label,DDRS_label,DRAT_label,person_age_group,decision_capable,decision_policy,synthetic_household_id,resident_id
14000US06089010807,2,15,62,2.0,2,2,2.0,2.0,,2.0,75.0,1.0,1,16.0,2,40.0,1.0,2,1.0,Husband/wife,Regular high school diploma,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000005,syn_t016_h0000005_r002
14000US06089010807,3,15,61,2.0,2,2,2.0,1.0,,2.0,45.0,1.0,5,17.0,1,20.0,6.0,1,1.0,Brother or sister,GED or alternative credential,Male,"Civilian employed, at work",less than 14 weeks worked during past 12 months,"Car, truck, or van",,,With a disability,No,No,No,Yes,No,No,,35_64,True,generative,syn_t016_h0000005,syn_t016_h0000005_r003
14000US06089010807,1,5,32,2.0,2,2,2.0,2.0,,2.0,,,0,15.0,2,20.0,6.0,2,6.0,Reference person,12th grade - no diploma,Female,Not in labor force,less than 14 weeks worked during past 12 months,,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t016_h0000006,syn_t016_h0000006_r001
14000US06089010807,2,5,34,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,1,19.0,1,46.0,1.0,2,1.0,Husband/wife,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t016_h0000006,syn_t016_h0000006_r002
14000US06089010807,3,7,6,2.0,2,2,,2.0,,2.0,,,2,3.0,2,,,2,,Biological son or daughter,Kindergarten,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t016_h0000006,syn_t016_h0000006_r003
14000US06089010807,4,6,3,,2,2,,,,,,,2,1.0,1,,,2,,Biological son or daughter,No schooling completed,Male,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t016_h0000006,syn_t016_h0000006_r004
14000US06089010807,1,15,69,2.0,2,1,1.0,2.0,,2.0,,,0,19.0,1,,,1,6.0,Reference person,"1 or more years of college credit, no degree",Male,Not in labor force,,,,,With a disability,No,Yes,No,No,Yes,No,,65_plus,True,generative,syn_t016_h0000007,syn_t016_h0000007_r001
14000US06089010807,2,16,66,2.0,1,2,2.0,2.0,,2.0,,,1,19.0,2,,,1,6.0,Husband/wife,"1 or more years of college credit, no degree",Female,Not in labor force,,,,,With a disability,Yes,No,No,No,No,No,,65_plus,True,generative,syn_t016_h0000007,syn_t016_h0000007_r002
14000US06089010807,1,11,38,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,0,20.0,1,40.0,1.0,2,1.0,Reference person,Associate's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000008,syn_t016_h0000008_r001
14000US06089010807,2,14,32,2.0,2,2,2.0,2.0,,2.0,,,1,20.0,2,,,2,6.0,Husband/wife,Associate's degree,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t016_h0000008,syn_t016_h0000008_r002
14000US06089010807,3,13,4,,2,2,,,,,,,2,2.0,2,,,2,,Biological son or daughter,"Nursery school, preschool",Female,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t016_h0000008,syn_t016_h0000008_r003
14000US06089010807,4,15,2,,2,2,,,,,,,2,,1,,,2,,Biological son or daughter,,Male,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t016_h0000008,syn_t016_h0000008_r004
14000US06089010807,1,31,56,2.0,2,2,2.0,2.0,,2.0,,,0,20.0,1,35.0,4.0,2,6.0,Reference person,Associate's degree,Male,Not in labor force,27 to 39 weeks worked during past 12 months,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000009,syn_t016_h0000009_r001
14000US06089010807,2,32,52,2.0,2,2,2.0,2.0,,2.0,3.0,1.0,1,16.0,2,40.0,1.0,2,1.0,Husband/wife,Regular high school diploma,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000009,syn_t016_h0000009_r002
14000US06089010807,3,37,22,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,2,19.0,1,32.0,1.0,2,1.0,Biological son or daughter,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t016_h0000009,syn_t016_h0000009_r003
14000US06089010807,4,41,17,2.0,2,2,2.0,2.0,,2.0,,,2,13.0,2,,,2,6.0,Biological son or daughter,Grade 10,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,0_17,False,dependent,syn_t016_h0000009,syn_t016_h0000009_r004
14000US06089010807,1,14,58,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,0,22.0,1,30.0,1.0,2,1.0,Reference person,Master's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000010,syn_t016_h0000010_r001
14000US06089010807,1,12,62,2.0,2,2,2.0,2.0,,2.0,25.0,1.0,0,20.0,1,40.0,1.0,2,1.0,Reference person,Associate's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000011,syn_t016_h0000011_r001
14000US06089010807,2,13,62,2.0,2,2,2.0,2.0,,2.0,,,1,16.0,2,,,2,6.0,Husband/wife,Regular high school diploma,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000011,syn_t016_h0000011_r002
14000US06089010807,1,26,49,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,0,20.0,1,40.0,1.0,2,1.0,Reference person,Associate's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000012,syn_t016_h0000012_r001
14000US06089010807,2,12,47,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,1,19.0,2,40.0,4.0,2,1.0,Husband/wife,"1 or more years of college credit, no degree",Female,"Civilian employed, at work",27 to 39 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000012,syn_t016_h0000012_r002
14000US06089010807,3,15,15,2.0,2,2,2.0,2.0,,2.0,,,2,13.0,2,,,2,,Biological son or daughter,Grade 10,Female,,,,,,Without a disability,No,No,No,No,No,No,,0_17,False,dependent,syn_t016_h0000012,syn_t016_h0000012_r003
14000US06089010807,4,15,13,2.0,2,2,,2.0,,2.0,,,2,10.0,1,,,2,,Biological son or daughter,Grade 7,Male,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t016_h0000012,syn_t016_h0000012_r004
14000US06089010807,5,14,9,2.0,2,2,,2.0,,2.0,,,7,6.0,1,,,2,,Grandchild,Grade 3,Male,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t016_h0000012,syn_t016_h0000012_r005
14000US06089010807,1,28,69,2.0,2,2,2.0,2.0,1.0,2.0,,,0,22.0,1,,,2,6.0,Reference person,Master's degree,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,0 percent,65_plus,True,generative,syn_t016_h0000013,syn_t016_h0000013_r001
14000US06089010807,2,25,62,2.0,2,2,2.0,2.0,,2.0,,,1,22.0,2,25.0,6.0,2,6.0,Husband/wife,Master's degree,Female,Not in labor force,less than 14 weeks worked during past 12 months,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000013,syn_t016_h0000013_r002
14000US06089010807,1,50,51,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,0,21.0,2,35.0,1.0,2,1.0,Reference person,Bachelor's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000014,syn_t016_h0000014_r001
14000US06089010807,2,36,22,2.0,2,2,2.0,2.0,,2.0,8.0,1.0,2,20.0,2,25.0,1.0,2,1.0,Biological son or daughter,Associate's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t016_h0000014,syn_t016_h0000014_r002
14000US06089010807,3,98,13,2.0,2,2,,2.0,,2.0,,,2,10.0,2,,,2,,Biological son or daughter,Grade 7,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t016_h0000014,syn_t016_h0000014_r003
14000US06089010807,1,61,87,1.0,2,1,1.0,1.0,,2.0,,,0,17.0,2,,,1,6.0,Reference person,GED or alternative credential,Female,Not in labor force,,,,,With a disability,No,Yes,No,Yes,Yes,Yes,,65_plus,True,generative,syn_t016_h0000015,syn_t016_h0000015_r001
14000US06089010807,2,61,64,2.0,2,2,2.0,1.0,,2.0,,,2,18.0,2,,,1,6.0,Biological son or daughter,"Some college, but less than 1 year",Female,Not in labor force,,,,,With a disability,No,No,No,Yes,No,No,,35_64,True,generative,syn_t016_h0000015,syn_t016_h0000015_r002
14000US06089010807,1,25,40,2.0,2,2,2.0,2.0,,2.0,35.0,1.0,0,18.0,1,50.0,1.0,2,1.0,Reference person,"Some college, but less than 1 year",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000016,syn_t016_h0000016_r001
14000US06089010807,2,20,40,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,1,18.0,2,40.0,1.0,2,1.0,Husband/wife,"Some college, but less than 1 year",Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000016,syn_t016_h0000016_r002
14000US06089010807,3,11,17,2.0,2,2,2.0,2.0,,2.0,,,2,14.0,2,10.0,4.0,2,6.0,Biological son or daughter,Grade 11,Female,Not in labor force,27 to 39 weeks worked during past 12 months,,,,Without a disability,No,No,No,No,No,No,,0_17,False,dependent,syn_t016_h0000016,syn_t016_h0000016_r003
14000US06089010807,4,24,10,2.0,2,2,,2.0,,2.0,,,2,7.0,2,,,2,,Biological son or daughter,Grade 4,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t016_h0000016,syn_t016_h0000016_r004
14000US06089010807,1,43,34,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,16.0,1,40.0,1.0,2,1.0,Reference person,Regular high school diploma,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t016_h0000017,syn_t016_h0000017_r001
14000US06089010807,2,43,31,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,13,19.0,2,30.0,1.0,2,1.0,Unmarried partner,"1 or more years of college credit, no degree",Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t016_h0000017,syn_t016_h0000017_r002
14000US06089010807,1,7,78,2.0,2,2,2.0,2.0,,2.0,,,0,18.0,1,,,2,6.0,Reference person,"Some college, but less than 1 year",Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t016_h0000018,syn_t016_h0000018_r001
14000US06089010807,2,8,68,2.0,2,2,2.0,2.0,,2.0,,,1,19.0,2,,,2,6.0,Husband/wife,"1 or more years of college credit, no degree",Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t016_h0000018,syn_t016_h0000018_r002
14000US06089010807,1,40,62,1.0,2,2,2.0,2.0,1.0,2.0,,,0,21.0,1,,,1,6.0,Reference person,Bachelor's degree,Male,Not in labor force,,,,,With a disability,No,No,No,No,No,Yes,0 percent,35_64,True,generative,syn_t016_h0000019,syn_t016_h0000019_r001
14000US06089010807,2,70,59,1.0,2,2,1.0,1.0,,2.0,,,11,14.0,2,,,1,6.0,Roomer or boarder,Grade 11,Female,Not in labor force,,,,,With a disability,No,No,No,Yes,Yes,Yes,,35_64,True,generative,syn_t016_h0000019,syn_t016_h0000019_r002
14000US06089010807,1,21,71,2.0,2,2,2.0,2.0,,2.0,,,0,21.0,2,,,2,6.0,Reference person,Bachelor's degree,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t016_h0000020,syn_t016_h0000020_r001
14000US06089010807,2,21,76,2.0,2,2,2.0,2.0,,2.0,,,1,23.0,1,,,2,6.0,Husband/wife,Professional degree beyond a bachelor's degree,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t016_h0000020,syn_t016_h0000020_r002
14000US06089010807,1,33,56,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,0,16.0,1,60.0,1.0,2,1.0,Reference person,Regular high school diploma,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000021,syn_t016_h0000021_r001
14000US06089010807,1,27,44,2.0,2,2,2.0,2.0,,2.0,14.0,1.0,0,20.0,1,16.0,4.0,2,1.0,Reference person,Associate's degree,Male,"Civilian employed, at work",27 to 39 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000022,syn_t016_h0000022_r001
14000US06089010807,2,19,31,2.0,2,2,2.0,2.0,,2.0,,,13,19.0,2,,,2,6.0,Unmarried partner,"1 or more years of college credit, no degree",Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t016_h0000022,syn_t016_h0000022_r002
14000US06089010807,3,25,8,2.0,2,2,,2.0,,2.0,,,15,5.0,1,,,2,,Other nonrelative,Grade 2,Male,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t016_h0000022,syn_t016_h0000022_r003
14000US06089010807,1,11,61,2.0,2,2,2.0,2.0,,2.0,7.0,1.0,0,21.0,1,40.0,1.0,2,1.0,Reference person,Bachelor's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000023,syn_t016_h0000023_r001
14000US06089010807,2,11,56,2.0,1,2,2.0,2.0,,2.0,7.0,1.0,1,19.0,2,3.0,3.0,1,1.0,Husband/wife,"1 or more years of college credit, no degree",Female,"Civilian employed, at work",40 to 47 weeks worked during past 12 months,"Car, truck, or van",,,With a disability,Yes,No,No,No,No,No,,35_64,True,generative,syn_t016_h0000023,syn_t016_h0000023_r002
14000US06089010807,1,16,69,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,0,21.0,1,20.0,1.0,2,1.0,Reference person,Bachelor's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t016_h0000024,syn_t016_h0000024_r001
14000US06089010807,2,17,69,2.0,2,1,2.0,2.0,,2.0,,,1,19.0,2,,,1,6.0,Husband/wife,"1 or more years of college credit, no degree",Female,Not in labor force,,,,,With a disability,No,Yes,No,No,No,No,,65_plus,True,generative,syn_t016_h0000024,syn_t016_h0000024_r002
14000US06089010900,1,14,84,2.0,1,2,2.0,2.0,,2.0,,,0,19.0,1,,,1,6.0,Reference person,"1 or more years of college credit, no degree",Male,Not in labor force,,,,,With a disability,Yes,No,No,No,No,No,,65_plus,True,generative,syn_t017_h0000001,syn_t017_h0000001_r001
14000US06089010900,2,18,82,2.0,2,2,2.0,2.0,,2.0,,,1,16.0,2,,,2,6.0,Husband/wife,Regular high school diploma,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t017_h0000001,syn_t017_h0000001_r002
14000US06089010900,1,22,60,2.0,2,2,2.0,2.0,,2.0,,,0,14.0,1,,,2,6.0,Reference person,Grade 11,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t017_h0000002,syn_t017_h0000002_r001
14000US06089010900,1,61,87,1.0,2,1,1.0,1.0,,2.0,,,0,17.0,2,,,1,6.0,Reference person,GED or alternative credential,Female,Not in labor force,,,,,With a disability,No,Yes,No,Yes,Yes,Yes,,65_plus,True,generative,syn_t017_h0000003,syn_t017_h0000003_r001
14000US06089010900,2,61,64,2.0,2,2,2.0,1.0,,2.0,,,2,18.0,2,,,1,6.0,Biological son or daughter,"Some college, but less than 1 year",Female,Not in labor force,,,,,With a disability,No,No,No,Yes,No,No,,35_64,True,generative,syn_t017_h0000003,syn_t017_h0000003_r002
14000US06089010900,1,3,49,2.0,2,2,2.0,2.0,,2.0,,,0,21.0,1,,,2,3.0,Reference person,Bachelor's degree,Male,Unemployed,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t017_h0000004,syn_t017_h0000004_r001
14000US06089010900,2,3,45,2.0,2,2,1.0,1.0,,1.0,,,1,21.0,2,,,1,6.0,Husband/wife,Bachelor's degree,Female,Not in labor force,,,,,With a disability,No,No,Yes,Yes,Yes,No,,35_64,True,generative,syn_t017_h0000004,syn_t017_h0000004_r002
14000US06089010900,1,25,53,2.0,2,2,2.0,2.0,,2.0,7.0,1.0,0,20.0,2,40.0,1.0,2,1.0,Reference person,Associate's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t017_h0000005,syn_t017_h0000005_r001
14000US06089010900,2,22,56,1.0,1,1,1.0,1.0,,1.0,,,1,20.0,1,,,1,6.0,Husband/wife,Associate's degree,Male,Not in labor force,,,,,With a disability,Yes,Yes,Yes,Yes,Yes,Yes,,35_64,True,generative,syn_t017_h0000005,syn_t017_h0000005_r002
14000US06089010900,1,50,43,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,0,18.0,2,40.0,1.0,2,1.0,Reference person,"Some college, but less than 1 year",Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t017_h0000006,syn_t017_h0000006_r001
14000US06089010900,2,53,6,2.0,2,2,,2.0,,2.0,,,7,3.0,2,,,2,,Grandchild,Kindergarten,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t017_h0000006,syn_t017_h0000006_r002
14000US06089010900,3,51,1,,2,2,,,,,,,7,,2,,,2,,Grandchild,,Female,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t017_h0000006,syn_t017_h0000006_r003
14000US06089010900,1,73,34,2.0,2,2,2.0,1.0,,2.0,,,0,20.0,1,,,1,6.0,Reference person,Associate's degree,Male,Not in labor force,,,,,With a disability,No,No,No,Yes,No,No,,18_34,True,generative,syn_t017_h0000007,syn_t017_h0000007_r001
14000US06089010900,2,73,45,2.0,2,2,2.0,2.0,,2.0,,,1,16.0,2,,,2,3.0,Husband/wife,Regular high school diploma,Female,Unemployed,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t017_h0000007,syn_t017_h0000007_r002
14000US06089010900,3,79,9,2.0,2,2,,2.0,,2.0,,,2,6.0,2,,,2,,Biological son or daughter,Grade 3,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t017_h0000007,syn_t017_h0000007_r003
14000US06089010900,1,7,53,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,21.0,2,40.0,1.0,2,1.0,Reference person,Bachelor's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t017_h0000008,syn_t017_h0000008_r001
14000US06089010900,2,7,57,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,1,19.0,1,40.0,1.0,2,1.0,Husband/wife,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t017_h0000008,syn_t017_h0000008_r002
14000US06089010900,1,19,87,2.0,2,2,2.0,2.0,,2.0,,,0,18.0,2,,,2,6.0,Reference person,"Some college, but less than 1 year",Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t017_h0000009,syn_t017_h0000009_r001
14000US06089010900,2,15,60,2.0,2,2,2.0,2.0,,1.0,15.0,1.0,13,19.0,1,20.0,3.0,1,1.0,Unmarried partner,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",40 to 47 weeks worked during past 12 months,"Car, truck, or van",,,With a disability,No,No,Yes,No,No,No,,35_64,True,generative,syn_t017_h0000009,syn_t017_h0000009_r002
14000US06089010900,1,32,60,1.0,2,2,2.0,1.0,,2.0,10.0,1.0,0,21.0,2,45.0,1.0,1,1.0,Reference person,Bachelor's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,With a disability,No,No,No,Yes,No,Yes,,35_64,True,generative,syn_t017_h0000010,syn_t017_h0000010_r001
14000US06089010900,2,44,16,2.0,2,2,2.0,2.0,,2.0,,,7,12.0,2,,,2,6.0,Grandchild,Grade 9,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,0_17,False,dependent,syn_t017_h0000010,syn_t017_h0000010_r002
14000US06089010900,3,46,9,2.0,2,2,,2.0,,2.0,,,7,6.0,1,,,2,,Grandchild,Grade 3,Male,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t017_h0000010,syn_t017_h0000010_r003
14000US06089010900,4,32,58,2.0,2,2,2.0,2.0,,2.0,,,13,16.0,1,,,2,6.0,Unmarried partner,Regular high school diploma,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t017_h0000010,syn_t017_h0000010_r004
14000US06089010900,1,25,24,2.0,2,2,2.0,2.0,,2.0,5.0,1.0,0,22.0,2,45.0,1.0,2,1.0,Reference person,Master's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t017_h0000011,syn_t017_h0000011_r001
14000US06089010900,1,34,35,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,0,20.0,1,45.0,1.0,2,1.0,Reference person,Associate's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t017_h0000012,syn_t017_h0000012_r001
