geoid,PUMA,ADJINC,WGTP,NP,TYPE,ACCESS,BDSP,BLD,HISPEED,RMSP,SMARTPHONE,TEN,VEH,HHT,HINCP,HUPAC,HUPAOC,HUPARC,NOC,NRC,WIF,HINCP_ADJUSTED_2018,negative_income,TEN_label,BLD_label,ACCESS_label,HISPEED_label,SMARTPHONE_label,HUPAC_label,HUPAOC_label,HUPARC_label,WIF_label,household_income,vehicle_count,household_structure,household_older_adult_presence,weight,household_size,synthetic_household_id
14000US06089010805,8900,1070673,39,3,1,1,3.0,2,2.0,5.0,2,3,1.0,2.0,20000.0,4,4,4,0.0,0.0,1.0,21413.46,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,No,No children,No own children present,No related children present,1 worker,20000_24999,1,other_male_householder,no_65_plus,39.0,3,syn_t014_h0000008
14000US06089010805,8900,1054346,64,1,1,3,4.0,2,,7.0,1,1,1.0,4.0,26000.0,4,4,4,0.0,0.0,,27412.996,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,Yes,No children,No own children present,No related children present,,25000_29999,1,nonfamily_living_alone,no_65_plus,64.0,1,syn_t014_h0000009
14000US06089010805,8900,1013097,16,4,1,1,3.0,2,1.0,5.0,1,3,2.0,1.0,110000.0,3,3,3,2.0,2.0,2.0,111440.67,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,2 workers,100000_124999,2,married_couple,no_65_plus,16.0,4,syn_t014_h0000010
14000US06089010805,8900,1070673,11,3,1,1,2.0,2,1.0,4.0,1,1,4.0,3.0,70900.0,4,4,4,0.0,0.0,2.0,75910.7157,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,75000_99999,4_plus,other_female_householder,has_65_plus,11.0,3,syn_t014_h0000011
14000US06089010805,8900,1013097,68,4,1,1,3.0,1,1.0,4.0,1,2,3.0,1.0,44500.0,2,2,2,2.0,2.0,2.0,45082.8165,False,Owned free and clear,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,45000_49999,3,married_couple,no_65_plus,68.0,4,syn_t014_h0000012
14000US06089010805,8900,1070673,10,2,1,1,2.0,2,1.0,5.0,1,1,1.0,1.0,72300.0,4,4,4,0.0,0.0,1.0,77409.6579,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,75000_99999,1,married_couple,has_65_plus,10.0,2,syn_t014_h0000013
14000US06089010805,8900,1013097,11,2,1,1,4.0,2,1.0,6.0,2,2,2.0,1.0,36100.0,4,4,4,0.0,0.0,0.0,36572.8017,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,No workers,35000_39999,2,married_couple,has_65_plus,11.0,2,syn_t014_h0000014
14000US06089010805,8900,1035838,71,2,1,1,3.0,2,1.0,4.0,1,1,2.0,1.0,64000.0,4,4,4,0.0,0.0,2.0,66293.632,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,60000_74999,2,married_couple,no_65_plus,71.0,2,syn_t014_h0000015
14000US06089010805,8900,1070673,12,2,1,1,3.0,2,1.0,7.0,1,1,2.0,1.0,38400.0,4,4,4,0.0,0.0,2.0,41113.8432,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,40000_44999,2,married_couple,no_65_plus,12.0,2,syn_t014_h0000016
14000US06089010805,8900,1054346,7,2,1,1,3.0,2,1.0,6.0,2,2,1.0,1.0,56400.0,4,4,4,0.0,0.0,0.0,59465.1144,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,No workers,50000_59999,1,married_couple,has_65_plus,7.0,2,syn_t014_h0000017
14000US06089010805,8900,1013097,78,5,1,1,2.0,7,2.0,4.0,1,3,1.0,1.0,24000.0,3,3,3,3.0,3.0,1.0,24314.328,False,Rented,10-19 Apartments,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,1 worker,20000_24999,1,married_couple,no_65_plus,78.0,5,syn_t014_h0000018
14000US06089010805,8900,1035838,14,1,1,1,2.0,1,1.0,5.0,1,2,1.0,6.0,13500.0,4,4,4,0.0,0.0,,13983.813,False,Owned free and clear,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,10000_14999,1,nonfamily_not_living_alone,has_65_plus,14.0,1,syn_t014_h0000019
14000US06089010805,8900,1035838,8,4,1,1,4.0,2,1.0,8.0,1,3,2.0,1.0,82000.0,3,3,3,2.0,2.0,2.0,84938.716,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,2 workers,75000_99999,2,married_couple,no_65_plus,8.0,4,syn_t014_h0000020
14000US06089010805,8900,1070673,17,3,1,1,3.0,2,1.0,5.0,1,3,2.0,1.0,152000.0,1,1,1,1.0,1.0,2.0,162742.296,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,2 workers,150000_199999,2,married_couple,no_65_plus,17.0,3,syn_t014_h0000021
14000US06089010805,8900,1013097,23,2,1,1,2.0,2,1.0,5.0,2,1,2.0,1.0,27040.0,4,4,4,0.0,0.0,0.0,27394.14288,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,No workers,25000_29999,2,married_couple,has_65_plus,23.0,2,syn_t014_h0000022
14000US06089010805,8900,1054346,10,1,1,1,2.0,5,2.0,3.0,1,3,1.0,4.0,160000.0,4,4,4,0.0,0.0,,168695.36,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,,150000_199999,1,nonfamily_living_alone,no_65_plus,10.0,1,syn_t014_h0000023
14000US06089010805,8900,1035838,47,2,1,3,3.0,2,,5.0,1,3,2.0,1.0,70800.0,4,4,4,0.0,0.0,2.0,73337.3304,False,Rented,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,Yes,No children,No own children present,No related children present,2 workers,60000_74999,2,married_couple,no_65_plus,47.0,2,syn_t014_h0000024
14000US06089010805,8900,1061242,11,5,1,1,4.0,2,1.0,8.0,1,1,3.0,1.0,85900.0,4,4,4,0.0,0.0,2.0,91160.6878,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,75000_99999,3,married_couple,has_65_plus,11.0,5,syn_t014_h0000025
14000US06089010805,8900,1061242,47,4,1,1,4.0,2,1.0,7.0,1,1,2.0,1.0,120000.0,2,2,2,2.0,2.0,1.0,127349.04,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,125000_149999,2,married_couple,no_65_plus,47.0,4,syn_t014_h0000026
14000US06089010805,8900,1013097,42,3,1,1,4.0,1,1.0,7.0,1,3,2.0,2.0,93800.0,4,4,4,0.0,0.0,2.0,95028.4986,False,Rented,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,75000_99999,2,other_male_householder,no_65_plus,42.0,3,syn_t014_h0000027
14000US06089010806,8900,1013097,6,2,1,1,2.0,1,1.0,7.0,1,2,1.0,1.0,34900.0,4,4,4,0.0,0.0,0.0,35357.0853,False,Owned free and clear,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,35000_39999,1,married_couple,has_65_plus,6.0,2,syn_t015_h0000001
14000US06089010806,8900,1054346,75,2,1,1,3.0,2,1.0,5.0,2,1,2.0,1.0,23400.0,4,4,4,0.0,0.0,0.0,24671.6964,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,No workers,20000_24999,2,married_couple,has_65_plus,75.0,2,syn_t015_h0000002
14000US06089010806,8900,1013097,11,1,1,1,1.0,5,1.0,2.0,1,3,1.0,4.0,3100.0,4,4,4,0.0,0.0,,3140.6007,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,lt_10000,1,nonfamily_living_alone,no_65_plus,11.0,1,syn_t015_h0000003
14000US06089010806,8900,1070673,31,3,1,1,3.0,2,1.0,6.0,1,1,2.0,1.0,65000.0,2,2,2,1.0,1.0,2.0,69593.745,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,60000_74999,2,married_couple,no_65_plus,31.0,3,syn_t015_h0000004
14000US06089010806,8900,1035838,14,1,1,1,1.0,6,2.0,4.0,1,3,0.0,6.0,0.0,4,4,4,0.0,0.0,,0.0,False,Rented,5-9 Apartments,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,,lt_10000,0,nonfamily_not_living_alone,no_65_plus,14.0,1,syn_t015_h0000005
14000US06089010806,8900,1035838,12,1,1,3,3.0,2,,4.0,2,2,1.0,4.0,13000.0,4,4,4,0.0,0.0,,13465.894,False,Owned free and clear,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,10000_14999,1,nonfamily_living_alone,has_65_plus,12.0,1,syn_t015_h0000006
14000US06089010806,8900,1013097,28,2,1,1,4.0,2,1.0,8.0,1,1,2.0,1.0,100000.0,4,4,4,0.0,0.0,2.0,101309.7,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,100000_124999,2,married_couple,no_65_plus,28.0,2,syn_t015_h0000007
14000US06089010806,8900,1070673,20,1,1,3,9.0,6,,19.0,2,3,0.0,4.0,12900.0,4,4,4,0.0,0.0,,13811.6817,False,Rented,5-9 Apartments,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,10000_14999,0,nonfamily_living_alone,no_65_plus,20.0,1,syn_t015_h0000008
14000US06089010806,8900,1070673,22,1,1,1,2.0,2,1.0,5.0,2,1,1.0,4.0,15600.0,4,4,4,0.0,0.0,,16702.4988,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,15000_19999,1,nonfamily_living_alone,has_65_plus,22.0,1,syn_t015_h0000009
14000US06089010806,8900,1070673,13,1,1,3,1.0,2,,4.0,2,2,1.0,4.0,34900.0,4,4,4,0.0,0.0,,37366.4877,False,Owned free and clear,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,35000_39999,1,nonfamily_living_alone,has_65_plus,13.0,1,syn_t015_h0000010
14000US06089010806,8900,1061242,14,3,1,1,2.0,2,1.0,3.0,2,3,2.0,3.0,21400.0,2,2,2,1.0,1.0,1.0,22710.5788,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,20000_24999,2,other_female_householder,no_65_plus,14.0,3,syn_t015_h0000011
14000US06089010806,8900,1054346,19,1,1,1,2.0,1,1.0,4.0,2,3,2.0,4.0,19000.0,4,4,4,0.0,0.0,,20032.574,False,Rented,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,20000_24999,2,nonfamily_living_alone,has_65_plus,19.0,1,syn_t015_h0000012
14000US06089010806,8900,1054346,25,10,1,1,4.0,2,1.0,7.0,1,1,2.0,1.0,53000.0,3,4,3,0.0,6.0,3.0,55880.338,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years and 6 to 17 years,No own children present,Presence of related children under 6 years and 6 to 17 years,3 or more workers in family,50000_59999,2,married_couple,has_65_plus,25.0,10,syn_t015_h0000013
14000US06089010806,8900,1061242,19,3,1,1,4.0,2,1.0,7.0,1,3,2.0,2.0,24000.0,2,2,2,2.0,2.0,0.0,25469.808,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,No workers,25000_29999,2,other_male_householder,no_65_plus,19.0,3,syn_t015_h0000014
14000US06089010806,8900,1070673,6,3,1,2,2.0,2,,5.0,2,3,2.0,1.0,55000.0,2,2,2,1.0,1.0,2.0,58887.015,False,Rented,One-family house detached,"Yes, without paying a cell phone company or Internet service provider",,No,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,50000_59999,2,married_couple,no_65_plus,6.0,3,syn_t015_h0000015
14000US06089010806,8900,1054346,6,3,1,1,3.0,2,1.0,9.0,1,1,4.0,1.0,105000.0,2,2,2,1.0,1.0,2.0,110706.33,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,100000_124999,4_plus,married_couple,no_65_plus,6.0,3,syn_t015_h0000016
14000US06089010806,8900,1061242,47,4,1,1,2.0,4,1.0,4.0,1,3,1.0,3.0,21000.0,3,3,3,3.0,3.0,1.0,22286.082,False,Rented,2 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,1 worker,20000_24999,1,other_female_householder,no_65_plus,47.0,4,syn_t015_h0000017
14000US06089010806,8900,1035838,59,2,1,1,3.0,2,2.0,5.0,1,1,2.0,5.0,119000.0,4,4,4,0.0,0.0,,123264.722,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,,100000_124999,2,nonfamily_living_alone,no_65_plus,59.0,2,syn_t015_h0000018
14000US06089010806,8900,1070673,52,1,1,3,3.0,2,,6.0,2,2,2.0,4.0,46000.0,4,4,4,0.0,0.0,,49250.958,False,Owned free and clear,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,45000_49999,2,nonfamily_living_alone,has_65_plus,52.0,1,syn_t015_h0000019
14000US06089010806,8900,1061242,27,1,1,3,1.0,2,,3.0,2,2,0.0,6.0,8500.0,4,4,4,0.0,0.0,,9020.557,False,Owned free and clear,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,lt_10000,0,nonfamily_not_living_alone,no_65_plus,27.0,1,syn_t015_h0000020
14000US06089010807,8900,1054346,10,1,1,1,3.0,2,1.0,6.0,2,2,1.0,6.0,33800.0,4,4,4,0.0,0.0,,35636.8948,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,35000_39999,1,nonfamily_not_living_alone,has_65_plus,10.0,1,syn_t016_h0000001
14000US06089010807,8900,1054346,18,3,1,1,3.0,4,2.0,5.0,1,3,2.0,2.0,22700.0,2,4,2,0.0,1.0,1.0,23933.6542,False,Rented,2 Apartments,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children 6 to 17 years only,No own children present,Presence of related children 6 to 17 years only,1 worker,20000_24999,2,other_male_householder,has_65_plus,18.0,3,syn_t016_h0000002
