donor_id,PUMA,ADJINC,WGTP,NP,TYPE,ACCESS,BDSP,BLD,HISPEED,RMSP,SMARTPHONE,TEN,VEH,HHT,HINCP,HUPAC,HUPAOC,HUPARC,NOC,NRC,WIF,HINCP_ADJUSTED_2018,negative_income,TEN_label,BLD_label,ACCESS_label,HISPEED_label,SMARTPHONE_label,HUPAC_label,HUPAOC_label,HUPARC_label,WIF_label,household_income,vehicle_count,household_structure,household_older_adult_presence,weight,household_size
donor_h0000561,08900,1070673,20,1,1,3,9.0,06,,19.0,2,3,0.0,4.0,12900.0,4,4,4,0.0,0.0,,13811.6817,False,Rented,5-9 Apartments,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,10000_14999,0,nonfamily_living_alone,no_65_plus,20.0,1
donor_h0000562,08900,1070673,11,1,1,3,3.0,02,,7.0,2,1,1.0,6.0,36000.0,4,4,4,0.0,0.0,,38544.228,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,35000_39999,1,nonfamily_not_living_alone,has_65_plus,11.0,1
donor_h0000563,08900,1070673,4,1,1,1,4.0,02,1,8.0,1,2,2.0,6.0,13900.0,4,4,4,0.0,0.0,,14882.3547,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,10000_14999,2,nonfamily_not_living_alone,has_65_plus,4.0,1
donor_h0000564,08900,1070673,13,2,1,3,3.0,02,,7.0,2,1,1.0,3.0,35000.0,2,2,2,1.0,1.0,1,37473.555,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,35000_39999,1,other_female_householder,no_65_plus,13.0,2
donor_h0000565,08900,1070673,5,1,1,3,2.0,02,,5.0,2,1,1.0,4.0,35000.0,4,4,4,0.0,0.0,,37473.555,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,35000_39999,1,nonfamily_living_alone,no_65_plus,5.0,1
donor_h0000566,08900,1070673,14,1,1,1,2.0,05,1,5.0,2,1,1.0,4.0,12000.0,4,4,4,0.0,0.0,,12848.076,False,Owned with mortgage or loan (include home equity loans),3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,10000_14999,1,nonfamily_living_alone,no_65_plus,14.0,1
donor_h0000567,08900,1070673,8,2,1,1,2.0,02,1,5.0,1,2,2.0,1.0,20200.0,4,4,4,0.0,0.0,1,21627.5946,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,20000_24999,2,married_couple,no_65_plus,8.0,2
donor_h0000568,08900,1070673,7,1,1,3,5.0,02,,8.0,2,2,1.0,6.0,48000.0,4,4,4,0.0,0.0,,51392.304,False,Owned free and clear,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,50000_59999,1,nonfamily_not_living_alone,has_65_plus,7.0,1
donor_h0000569,08900,1070673,31,4,1,1,2.0,05,1,3.0,1,3,1.0,1.0,39000.0,1,1,1,2.0,2.0,2,41756.247,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,2 workers,40000_44999,1,married_couple,no_65_plus,31.0,4
donor_h0000570,08900,1070673,20,2,1,1,3.0,02,1,5.0,2,1,1.0,1.0,70210.0,4,4,4,0.0,0.0,0,75171.95133,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,No workers,75000_99999,1,married_couple,has_65_plus,20.0,2
donor_h0000571,08900,1070673,10,3,1,1,3.0,02,1,4.0,1,3,2.0,1.0,51000.0,1,1,1,1.0,1.0,1,54604.323,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,1 worker,50000_59999,2,married_couple,no_65_plus,10.0,3
donor_h0000572,08900,1070673,22,2,1,1,2.0,02,2,5.0,1,1,2.0,1.0,82500.0,4,4,4,0.0,0.0,2,88330.5225,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,2 workers,75000_99999,2,married_couple,no_65_plus,22.0,2
donor_h0000573,08900,1070673,12,1,1,1,3.0,02,1,6.0,2,1,2.0,4.0,64900.0,4,4,4,0.0,0.0,,69486.6777,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,60000_74999,2,nonfamily_living_alone,has_65_plus,12.0,1
donor_h0000574,08900,1070673,11,2,1,3,0.0,02,,1.0,2,2,2.0,1.0,11000.0,4,4,4,0.0,0.0,0,11777.403,False,Owned free and clear,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,No workers,10000_14999,2,married_couple,no_65_plus,11.0,2
donor_h0000575,08900,1070673,11,3,1,1,2.0,02,1,4.0,1,1,4.0,3.0,70900.0,4,4,4,0.0,0.0,2,75910.7157,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,75000_99999,4_plus,other_female_householder,has_65_plus,11.0,3
donor_h0000576,08900,1070673,22,2,1,1,3.0,02,2,7.0,1,2,2.0,7.0,34300.0,4,4,4,0.0,0.0,,36724.0839,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,,35000_39999,2,nonfamily_not_living_alone,has_65_plus,22.0,2
donor_h0000577,08900,1070673,40,3,1,1,4.0,02,1,7.0,1,1,2.0,1.0,54310.0,4,4,4,0.0,0.0,2,58148.25063,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,50000_59999,2,married_couple,no_65_plus,40.0,3
donor_h0000578,08900,1070673,19,2,1,1,3.0,02,1,6.0,2,1,2.0,1.0,70200.0,4,4,4,0.0,0.0,1,75161.2446,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,1 worker,75000_99999,2,married_couple,has_65_plus,19.0,2
donor_h0000579,08900,1070673,13,1,1,1,2.0,04,1,4.0,2,3,1.0,6.0,11400.0,4,4,4,0.0,0.0,,12205.6722,False,Rented,2 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,10000_14999,1,nonfamily_not_living_alone,has_65_plus,13.0,1
donor_h0000580,08900,1070673,7,2,1,1,2.0,02,1,7.0,2,1,1.0,1.0,48650.0,4,4,4,0.0,0.0,0,52088.24145,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,No workers,50000_59999,1,married_couple,has_65_plus,7.0,2
donor_h0000581,08900,1070673,12,1,1,1,3.0,02,2,5.0,1,1,1.0,6.0,45700.0,4,4,4,0.0,0.0,,48929.7561,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,,45000_49999,1,nonfamily_not_living_alone,no_65_plus,12.0,1
donor_h0000582,08900,1070673,8,2,1,1,3.0,02,1,7.0,1,1,2.0,1.0,89400.0,4,4,4,0.0,0.0,0,95718.1662,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,75000_99999,2,married_couple,has_65_plus,8.0,2
donor_h0000583,08900,1070673,38,4,1,1,3.0,02,2,6.0,1,1,2.0,1.0,105000.0,1,1,1,2.0,2.0,2,112420.665,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,2 workers,100000_124999,2,married_couple,no_65_plus,38.0,4
donor_h0000584,08900,1070673,16,6,1,1,3.0,02,1,6.0,1,1,2.0,1.0,84660.0,2,2,2,4.0,4.0,3,90643.17618,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,3 or more workers in family,75000_99999,2,married_couple,no_65_plus,16.0,6
donor_h0000585,08900,1070673,2,1,1,1,2.0,02,2,4.0,1,1,1.0,6.0,35000.0,4,4,4,0.0,0.0,,37473.555,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,,35000_39999,1,nonfamily_not_living_alone,no_65_plus,2.0,1
donor_h0000586,08900,1070673,14,4,1,1,4.0,02,1,6.0,1,1,2.0,1.0,130000.0,3,3,3,2.0,2.0,1,139187.49,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,1 worker,125000_149999,2,married_couple,no_65_plus,14.0,4
donor_h0000587,08900,1070673,15,2,1,1,3.0,02,1,5.0,2,3,2.0,1.0,27400.0,4,4,4,0.0,0.0,2,29336.4402,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,2 workers,25000_29999,2,married_couple,no_65_plus,15.0,2
donor_h0000588,08900,1070673,12,1,1,3,3.0,02,,5.0,2,2,1.0,4.0,16700.0,4,4,4,0.0,0.0,,17880.2391,False,Owned free and clear,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,15000_19999,1,nonfamily_living_alone,no_65_plus,12.0,1
donor_h0000589,08900,1070673,8,2,1,3,3.0,01,,6.0,2,3,2.0,7.0,25900.0,4,4,4,0.0,0.0,,27730.4307,False,Rented,Mobile home or trailer,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,25000_29999,2,nonfamily_not_living_alone,has_65_plus,8.0,2
donor_h0000590,08900,1070673,9,2,1,1,3.0,02,2,6.0,2,2,1.0,1.0,81400.0,4,4,4,0.0,0.0,1,87152.7822,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,No,No children,No own children present,No related children present,1 worker,75000_99999,1,married_couple,no_65_plus,9.0,2
donor_h0000591,08900,1070673,21,1,1,3,3.0,05,,5.0,1,3,2.0,6.0,52000.0,4,4,4,0.0,0.0,,55674.996,False,Rented,3-4 Apartments,"No access to the Internet at this house, apartment, or mobile home",,Yes,No children,No own children present,No related children present,,50000_59999,2,nonfamily_not_living_alone,has_65_plus,21.0,1
donor_h0000592,08900,1070673,7,1,1,3,1.0,09,,2.0,2,3,0.0,6.0,16800.0,4,4,4,0.0,0.0,,17987.3064,False,Rented,50 or more apartments,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,15000_19999,0,nonfamily_not_living_alone,has_65_plus,7.0,1
donor_h0000593,08900,1070673,8,1,1,3,1.0,02,,3.0,2,3,0.0,6.0,23700.0,4,4,4,0.0,0.0,,25374.9501,False,Rented,One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,25000_29999,0,nonfamily_not_living_alone,no_65_plus,8.0,1
donor_h0000594,08900,1070673,7,2,1,1,2.0,02,1,5.0,1,2,3.0,1.0,9850.0,4,4,4,0.0,0.0,1,10546.12905,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,10000_14999,3,married_couple,no_65_plus,7.0,2
donor_h0000595,08900,1070673,19,2,1,2,3.0,02,,8.0,1,2,3.0,1.0,223500.0,4,4,4,0.0,0.0,2,239295.4155,False,Owned free and clear,One-family house detached,"Yes, without paying a cell phone company or Internet service provider",,Yes,No children,No own children present,No related children present,2 workers,200000_plus,3,married_couple,has_65_plus,19.0,2
donor_h0000596,08900,1070673,14,3,1,1,4.0,02,1,9.0,1,1,3.0,1.0,72000.0,2,2,2,1.0,1.0,2,77088.456,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,75000_99999,3,married_couple,no_65_plus,14.0,3
donor_h0000597,08900,1070673,4,2,1,1,3.0,02,2,8.0,1,2,2.0,1.0,48900.0,4,4,4,0.0,0.0,0,52355.9097,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,No workers,50000_59999,2,married_couple,has_65_plus,4.0,2
donor_h0000598,08900,1070673,16,3,1,1,3.0,02,2,7.0,1,1,5.0,1.0,88600.0,4,4,4,0.0,0.0,3,94861.6278,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,3 or more workers in family,75000_99999,4_plus,married_couple,no_65_plus,16.0,3
donor_h0000599,08900,1070673,12,1,1,1,3.0,02,1,7.0,1,2,1.0,6.0,14400.0,4,4,4,0.0,0.0,,15417.6912,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,15000_19999,1,nonfamily_not_living_alone,has_65_plus,12.0,1
donor_h0000600,08900,1070673,19,2,1,1,3.0,02,2,4.0,2,2,2.0,1.0,71500.0,4,4,4,0.0,0.0,0,76553.1195,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,No,No children,No own children present,No related children present,No workers,75000_99999,2,married_couple,has_65_plus,19.0,2
donor_h0000601,08900,1070673,8,1,1,1,4.0,02,1,9.0,1,1,2.0,6.0,12000.0,4,4,4,0.0,0.0,,12848.076,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,10000_14999,2,nonfamily_not_living_alone,no_65_plus,8.0,1
donor_h0000602,08900,1070673,38,3,1,1,4.0,02,1,7.0,1,2,4.0,1.0,109200.0,4,4,4,0.0,0.0,3,116917.4916,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,3 or more workers in family,100000_124999,4_plus,married_couple,no_65_plus,38.0,3
donor_h0000603,08900,1070673,12,2,1,1,3.0,02,1,5.0,1,2,2.0,1.0,56600.0,4,4,4,0.0,0.0,0,60600.0918,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,60000_74999,2,married_couple,has_65_plus,12.0,2
